OBJECTID,CIVIC_ADDR,STREET_NM,WARD,DISTRICT,LATITUDE,LONGITUDE
283,811 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.473614357,-80.5902062
284,165 REIBER CRT,REIBER CRT,6,Beechwood,43.4561610850001,-80.550809483
285,474 EASTBRIDGE BLVD,EASTBRIDGE BLVD,4,Eastbridge,43.5062166290001,-80.502559299
286,656 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.4614517190001,-80.5859327219999
287,660 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.461407019,-80.586087602
288,7 CAROLINE ST S,CAROLINE ST S,7,Central,43.463118357,-80.524906621
289,475 WEBER ST N,WEBER ST N,6,Columbia,43.489937475,-80.5346893239999
290,639 ALBERT ST 1,ALBERT ST,3,Columbia,43.4902397560001,-80.540431013
291,612 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5122607210001,-80.513690034
292,614 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5123372460001,-80.513772054
293,618 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5124842760001,-80.513933387
294,634 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5126940920001,-80.514245715
295,0 RIVER OAK PL,RIVER OAK PL,5,Lexington,43.5032909490001,-80.4796158679999
296,87 WATERLOO ST,WATERLOO ST,7,Central,43.4621894520001,-80.509632337
297,183 UNION ST E,UNION ST E,7,Central,43.464615558,-80.506351566
298,44 WILLOW ST,WILLOW ST,7,Central,43.463928831,-80.516333393
299,636 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.512763658,-80.5141046799999
300,638 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.512819247,-80.513977524
301,701 CEDAR BEND DR,CEDAR BEND DR,2,Laurelwood,43.4731388860001,-80.588784833
302,720 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.512574403,-80.5134423659999
303,724 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5123269790001,-80.513243275
304,648 YARMOUTH DR,YARMOUTH DR,4,Eastbridge,43.510117812,-80.498025274
305,706 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.473039144,-80.586484922
306,710 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.4731723740001,-80.58644664
307,716 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.4733411490001,-80.586452962
308,718 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.473434243,-80.586605562
309,722 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.473537992,-80.586694553
310,724 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.4736472000001,-80.586787241
311,728 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.4737563950001,-80.5868761959999
312,732 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.4738984790001,-80.587028459
313,566 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.508270973,-80.499921484
314,570 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.508269232,-80.4998117659999
315,574 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5082629770001,-80.499699117
316,578 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.508258003,-80.499591406
317,582 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5082499530001,-80.499480132
318,588 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.508235013,-80.4992558439999
319,592 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5082327210001,-80.4991436569999
320,10 FISCHER-HALLMAN RD N,FISCHER-HALLMAN RD N,6,Beechwood,43.4535726550001,-80.553693583
321,665 MEADOWSWEET AVE,MEADOWSWEET AVE,2,Columbia Hills,43.471502264,-80.603633417
322,504 WOOD NETTLE WAY,WOOD NETTLE WAY,2,Columbia Hills,43.472124298,-80.6035448759999
323,518 WOOD NETTLE WAY,WOOD NETTLE WAY,2,Columbia Hills,43.472757212,-80.604219219
324,524 WOOD NETTLE WAY,WOOD NETTLE WAY,2,Columbia Hills,43.473071813,-80.604556067
325,225 BENJAMIN RD 77,BENJAMIN RD,3,Lakeshore North,43.5031823890001,-80.559341729
326,225 BENJAMIN RD 78,BENJAMIN RD,3,Lakeshore North,43.503201485,-80.5592885569999
327,225 BENJAMIN RD 79,BENJAMIN RD,3,Lakeshore North,43.5032140970001,-80.559222174
328,225 BENJAMIN RD 80,BENJAMIN RD,3,Lakeshore North,43.503212853,-80.558899565
329,225 BENJAMIN RD 81,BENJAMIN RD,3,Lakeshore North,43.503270876,-80.5589300789999
330,531 WOOD NETTLE WAY,WOOD NETTLE WAY,2,Columbia Hills,43.4732889480001,-80.604967912
331,533 WOOD NETTLE WAY,WOOD NETTLE WAY,2,Columbia Hills,43.473329021,-80.60480524
332,503 WOOD NETTLE WAY,WOOD NETTLE WAY,2,Columbia Hills,43.471854781,-80.604011272
333,517 WOOD NETTLE WAY,WOOD NETTLE WAY,2,Columbia Hills,43.4724606670001,-80.604643122
334,527 WOOD NETTLE WAY,WOOD NETTLE WAY,2,Columbia Hills,43.4730457580001,-80.605135697
335,659 MEADOWSWEET AVE,MEADOWSWEET AVE,2,Columbia Hills,43.4716219970001,-80.603118003
336,613 NEW BEDFORD DR,NEW BEDFORD DR,4,Eastbridge,43.5108306160001,-80.499350996
337,683 WINTERBERRY AVE,WINTERBERRY AVE,2,Columbia Hills,43.4735280250001,-80.601864028
338,679 WINTERBERRY AVE,WINTERBERRY AVE,2,Columbia Hills,43.4735783460001,-80.6016297479999
339,677 WINTERBERRY AVE,WINTERBERRY AVE,2,Columbia Hills,43.473615701,-80.6014919089999
340,675 WINTERBERRY AVE,WINTERBERRY AVE,2,Columbia Hills,43.473651487,-80.60135339
341,539 WOOLGRASS AVE,WOOLGRASS AVE,2,Columbia Hills,43.471378299,-80.60085601
342,516 MOUNTBATTEN AVE,MOUNTBATTEN AVE,1,Beechwood West,43.457163102,-80.5735686089999
343,153 REIBER CRT,REIBER CRT,6,Beechwood,43.4558499460001,-80.551628286
344,155 REIBER CRT,REIBER CRT,6,Beechwood,43.455895642,-80.551492572
345,818 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.474307449,-80.5899862209999
346,936 CREEKSIDE DR,CREEKSIDE DR,2,Columbia Hills,43.472682235,-80.597881479
347,716 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.512810012,-80.5132201119999
348,718 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.512724609,-80.513408106
349,822 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.4745318880001,-80.590245807
350,824 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.4746691500001,-80.5903823049999
351,501 SPRING TIDE CRT,SPRING TIDE CRT,4,Eastbridge,43.5089503130001,-80.510168799
352,477 MOORING POST LANE,MOORING POST LANE,4,Eastbridge,43.5074325790001,-80.507847541
353,507 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.507569265,-80.508454588
354,535 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.507628604,-80.5094401979999
355,539 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.507704947,-80.5095209799999
356,799 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.4729860960001,-80.5898989629999
357,732 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5120188060001,-80.512901448
358,734 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5119541990001,-80.512794545
359,633 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5131068360001,-80.514653643
360,635 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5131622390001,-80.5145352229999
361,538 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.458175275,-80.572746789
362,551 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.457752681,-80.5741174889999
363,658 YARMOUTH DR,YARMOUTH DR,4,Eastbridge,43.510641859,-80.498065716
364,726 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5122444030001,-80.513153045
365,728 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5121698660001,-80.513068253
366,730 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.512095296,-80.512975202
367,813 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.4737314920001,-80.590310765
368,815 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.4738619190001,-80.590401497
369,817 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.474022533,-80.5905378319999
370,823 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.474404103,-80.590892557
371,827 BIRCHMOUNT DR,BIRCHMOUNT DR,2,Laurelwood,43.4745917120001,-80.5911157469999
372,652 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.4614991330001,-80.585783152
373,543 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.457742323,-80.573416209
374,537 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.4577162040001,-80.5727150399999
375,531 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.457853673,-80.571768962
376,257 HUNTINGDON CRES,HUNTINGDON CRES,3,Lakeshore,43.4923075,-80.5566062359999
377,530 SANDBANKS CRES,SANDBANKS CRES,3,Conservation Meadows,43.4960678080001,-80.5794264369999
378,538 SANDBANKS CRES,SANDBANKS CRES,3,Conservation Meadows,43.4959470330001,-80.579786336
379,550 SANDBANKS CRES,SANDBANKS CRES,3,Conservation Meadows,43.4954327900001,-80.580102825
380,590 SANDBANKS CRES,SANDBANKS CRES,3,Conservation Meadows,43.494182847,-80.5792542419999
381,569 WATERTON CRT,WATERTON CRT,3,Conservation Meadows,43.4918274070001,-80.580527283
382,194 NORTHLAKE DR,NORTHLAKE DR,3,Lakeshore North,43.494924328,-80.556975972
383,807 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.461129353,-80.591241387
384,815 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.4611131,-80.591909512
385,817 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.4612858080001,-80.5920298349999
386,820 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.461470084,-80.592231855
387,818 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.4615716390001,-80.5923289519999
388,812 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.461947626,-80.592592197
389,810 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.462070619,-80.5924134859999
390,808 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.4621664490001,-80.5922178979999
391,806 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.462157964,-80.59198506
392,802 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.4619702910001,-80.591771788
393,786 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.462220303,-80.591261851
394,782 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.462322154,-80.591164372
395,688 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.4638545120001,-80.587578443
396,819 COLUMBIA FOREST CRT,COLUMBIA FOREST CRT,2,Columbia Hills,43.4614110540001,-80.592129616
397,700 BUTTERNUT AVE,BUTTERNUT AVE,2,Columbia Hills,43.466310637,-80.587061284
398,712 BUTTERNUT AVE,BUTTERNUT AVE,2,Columbia Hills,43.466505999,-80.587243004
399,720 BUTTERNUT AVE,BUTTERNUT AVE,2,Columbia Hills,43.4666213510001,-80.5874662849999
400,732 BUTTERNUT AVE,BUTTERNUT AVE,2,Columbia Hills,43.466572334,-80.587889553
401,744 BUTTERNUT AVE,BUTTERNUT AVE,2,Columbia Hills,43.466396934,-80.588340619
402,760 BUTTERNUT AVE,BUTTERNUT AVE,2,Columbia Hills,43.466192972,-80.588937754
403,764 BUTTERNUT AVE,BUTTERNUT AVE,2,Columbia Hills,43.4661331020001,-80.589090466
404,72 WILLIAM ST W,WILLIAM ST W,7,Central,43.4594447810001,-80.524947722
405,167 REIBER CRT,REIBER CRT,6,Beechwood,43.4562779600001,-80.550749391
406,116 REIBER CRT,REIBER CRT,6,Beechwood,43.4550544860001,-80.553710822
407,120 REIBER CRT,REIBER CRT,6,Beechwood,43.4551972240001,-80.553762654
408,658 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.513417589,-80.512785524
409,76 WILLIAM ST W,WILLIAM ST W,7,Central,43.4594131220001,-80.525211468
410,249 FERN CRES,FERN CRES,3,Lakeshore North,43.4985844870001,-80.557149043
411,251 FERN CRES,FERN CRES,3,Lakeshore North,43.498576406,-80.5573170009999
412,253 FERN CRES,FERN CRES,3,Lakeshore North,43.4985654010001,-80.557480987
413,255 FERN CRES,FERN CRES,3,Lakeshore North,43.498551611,-80.55767697
414,257 FERN CRES,FERN CRES,3,Lakeshore North,43.498520496,-80.5579090589999
415,660 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5134712440001,-80.51267491
416,662 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.513560818,-80.512525446
417,702 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5132394070001,-80.512371026
418,704 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5131478060001,-80.512514998
419,261 FERN CRES,FERN CRES,3,Lakeshore North,43.4982304330001,-80.558155029
420,263 FERN CRES,FERN CRES,3,Lakeshore North,43.4980499010001,-80.5581283619999
421,600 ROLLING HILLS DR,ROLLING HILLS DR,3,Lakeshore,43.4888937760001,-80.5622637449999
422,225 BENJAMIN RD 55,BENJAMIN RD,3,Lakeshore North,43.502762062,-80.560856249
423,225 BENJAMIN RD 57,BENJAMIN RD,3,Lakeshore North,43.5026811910001,-80.560783024
424,225 BENJAMIN RD 58,BENJAMIN RD,3,Lakeshore North,43.5026297140001,-80.5607330729999
425,300 HAGEY BLVD,HAGEY BLVD,6,University,43.4778949270001,-80.547616288
426,507 EASTBRIDGE BLVD,EASTBRIDGE BLVD,4,Eastbridge,43.506215905,-80.5011531279999
427,600 GASPE DR,GASPE DR,4,Eastbridge,43.5104797920001,-80.4998765239999
428,533 WINDJAMMER WAY,WINDJAMMER WAY,4,Eastbridge,43.5067536080001,-80.505311228
429,632 YARMOUTH DR,YARMOUTH DR,4,Eastbridge,43.5091756830001,-80.4981042169999
430,535 WINDJAMMER WAY,WINDJAMMER WAY,4,Eastbridge,43.506821071,-80.505170392
431,537 WINDJAMMER WAY,WINDJAMMER WAY,4,Eastbridge,43.5068915700001,-80.5050863129999
432,539 WINDJAMMER WAY,WINDJAMMER WAY,4,Eastbridge,43.506969032,-80.504987951
433,526 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.458142761,-80.571325267
434,528 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.458438288,-80.571542463
435,532 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.4582112790001,-80.572093138
436,534 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.4581706500001,-80.572304672
437,664 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.461350167,-80.586246917
438,668 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.4613006710001,-80.586409276
439,672 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.461253922,-80.586556641
440,676 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.4611823450001,-80.58669875
441,550 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5082864610001,-80.500395541
442,554 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5082904610001,-80.500259797
443,547 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.507853491,-80.5096829519999
444,563 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.5081990190001,-80.510069226
445,575 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.5085570310001,-80.5103428259999
446,574 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.508698446,-80.509660648
447,568 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.508581651,-80.509616315
448,559 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.5080995070001,-80.509939516
449,567 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.5082987800001,-80.51017246
450,579 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.508702149,-80.510419591
451,560 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.508463858,-80.5095076599999
452,544 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.5080778510001,-80.509068272
453,540 CLIPPER DR,CLIPPER DR,4,Eastbridge,43.5079819540001,-80.508963277
454,558 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5082847580001,-80.500149864
455,597 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5077546380001,-80.4989684779999
456,658 SPINNAKER CRES,SPINNAKER CRES,4,Eastbridge,43.5108163960001,-80.516183891
457,656 SPINNAKER CRES,SPINNAKER CRES,4,Eastbridge,43.5108994820001,-80.5162636429999
458,654 SPINNAKER CRES,SPINNAKER CRES,4,Eastbridge,43.51098611,-80.5163505419999
459,652 SPINNAKER CRES,SPINNAKER CRES,4,Eastbridge,43.511057678,-80.5164316239999
460,637 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5132176930001,-80.5144277799999
461,639 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5132691520001,-80.514320373
462,641 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5133165920001,-80.5142075049999
463,643 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.513368063,-80.514102834
464,484 MOORING POST LANE,MOORING POST LANE,4,Eastbridge,43.5078680340001,-80.5074313059999
465,596 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5082279430001,-80.499039532
466,600 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.508222356,-80.4989152479999
467,604 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5082182080001,-80.4988111179999
468,14 FISCHER-HALLMAN RD N,FISCHER-HALLMAN RD N,6,Beechwood,43.4539521880001,-80.554036809
469,77 BRIDGE ST W,BRIDGE ST W,5, ,43.4842145040001,-80.487282518
470,650 SPINNAKER CRES,SPINNAKER CRES,4,Eastbridge,43.5111539430001,-80.516540345
471,519 FOX COVE PL,FOX COVE PL,4,Eastbridge,43.508844573,-80.513966964
472,731 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.4738966730001,-80.587282613
473,723 HOLLY VIEW PL,HOLLY VIEW PL,2,Laurelwood,43.473737385,-80.587642488
474,124 REIBER CRT,REIBER CRT,6,Beechwood,43.455396475,-80.553882291
475,126 REIBER CRT,REIBER CRT,6,Beechwood,43.4555471370001,-80.553792342
476,128 REIBER CRT,REIBER CRT,6,Beechwood,43.4556700140001,-80.5536899049999
477,132 REIBER CRT,REIBER CRT,6,Beechwood,43.4557889490001,-80.553367506
478,149 REIBER CRT,REIBER CRT,6,Beechwood,43.455755454,-80.551895515
479,151 REIBER CRT,REIBER CRT,6,Beechwood,43.4558042130001,-80.551755541
480,458 SANDY COVE CRES,SANDY COVE CRES,4,Eastbridge,43.5087872190001,-80.507248132
481,647 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.513468984,-80.513888026
482,593 BONAVISTA DR,BONAVISTA DR,4,Eastbridge,43.5077669550001,-80.4990877559999
483,649 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.51352245,-80.5137833429999
484,653 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.513621325,-80.513557573
485,601 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5115987340001,-80.513777077
486,603 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5116677440001,-80.513868114
487,605 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5117425670001,-80.513942947
488,607 BREAKWATER CRES,BREAKWATER CRES,4,Eastbridge,43.5118075980001,-80.514020551
489,518 SANDBANKS CRES,SANDBANKS CRES,3,Conservation Meadows,43.496245388,-80.5789412189999
490,522 SANDBANKS CRES,SANDBANKS CRES,3,Conservation Meadows,43.4961776420001,-80.5791029769999
491,526 SANDBANKS CRES,SANDBANKS CRES,3,Conservation Meadows,43.4961249770001,-80.579252756
492,532 WATERTON DR,WATERTON DR,3,Conservation Meadows,43.4928741410001,-80.578954871
493,415 LAKE LOUISE BLVD,LAKE LOUISE BLVD,3,Conservation Meadows,43.493297533,-80.5791778939999
494,638 ROCK POINT CRES,ROCK POINT CRES,3,Conservation Meadows,43.4931078920001,-80.5785394119999
495,594 ROCK POINT CRES,ROCK POINT CRES,3,Conservation Meadows,43.4929744770001,-80.57688946
496,574 ROCK POINT CRES,ROCK POINT CRES,3,Conservation Meadows,43.493677361,-80.576794389
497,508 MOORING POST LANE,MOORING POST LANE,4,Eastbridge,43.5085386200001,-80.508172329
498,482 SANDY COVE CRES,SANDY COVE CRES,4,Eastbridge,43.5084349100001,-80.507850957
499,478 SANDY COVE CRES,SANDY COVE CRES,4,Eastbridge,43.5084931690001,-80.5077526279999
500,478 EASTBRIDGE BLVD,EASTBRIDGE BLVD,4,Eastbridge,43.5062530540001,-80.502425396
501,490 EASTBRIDGE BLVD,EASTBRIDGE BLVD,4,Eastbridge,43.5064171750001,-80.5020260809999
502,494 EASTBRIDGE BLVD,EASTBRIDGE BLVD,4,Eastbridge,43.506469193,-80.501896008
503,498 EASTBRIDGE BLVD,EASTBRIDGE BLVD,4,Eastbridge,43.5065160550001,-80.501760658
504,502 EASTBRIDGE BLVD,EASTBRIDGE BLVD,4,Eastbridge,43.506565622,-80.501625904
505,516 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.457390515,-80.570863222
506,518 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.457531009,-80.5709659349999
507,520 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.457682391,-80.5710669649999
508,648 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.4615397000001,-80.5856205119999
509,531 WINDJAMMER WAY,WINDJAMMER WAY,4,Eastbridge,43.5065623420001,-80.505390974
510,474 SANDY COVE CRES,SANDY COVE CRES,4,Eastbridge,43.5085501410001,-80.507642343
511,465 SANDY COVE CRES,SANDY COVE CRES,4,Eastbridge,43.5083398360001,-80.506954847
512,492 MOORING POST LANE,MOORING POST LANE,4,Eastbridge,43.5080394030001,-80.507644303
513,679 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.460848293,-80.5865973109999
514,667 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.461016633,-80.586173602
515,663 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.4610728930001,-80.586019565
516,649 MUNICH CIR,MUNICH CIR,2,Columbia Hills,43.4612350690001,-80.585499521
517,517 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.4574189860001,-80.571564122
518,509 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.4572640820001,-80.57141219
519,505 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.457107293,-80.571766566
520,503 BUCKINGHAM BLVD,BUCKINGHAM BLVD,1,Beechwood West,43.4570547880001,-80.571908219
521,664 STAR FLOWER AVE,STAR FLOWER AVE,2,Columbia Hills,43.4643584790001,-80.586863164
522,199B AUBURN DR,AUBURN DR,5,Lexington,43.4871516090001,-80.486145541
523,199A AUBURN DR,AUBURN DR,5,Lexington,43.4870665550001,-80.486066968
524,201B AUBURN DR,AUBURN DR,5,Lexington,43.4873017130001,-80.486317116
525,705 STAR FLOWER AVE,STAR FLOWER AVE,2,Columbia Hills,43.465192078,-80.588065757
526,701 STAR FLOWER AVE,STAR FLOWER AVE,2,Columbia Hills,43.4651186840001,-80.588019461
527,697 STAR FLOWER AVE,STAR FLOWER AVE,2,Columbia Hills,43.4650465510001,-80.587958298
528,671 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.463620097,-80.5867962849999
529,659 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.463736473,-80.5864337789999
530,655 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.4637752460001,-80.586299386
531,219B AUBURN DR,AUBURN DR,5,Lexington,43.4880735460001,-80.487975439
532,61B MARSHALL ST,MARSHALL ST,7,Central,43.4734945960001,-80.5206255419999
533,207B AUBURN DR,AUBURN DR,5,Lexington,43.487650547,-80.486836374
534,651 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.463816626,-80.586188711
535,637 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.464035246,-80.585665169
536,623 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.4642084920001,-80.585193977
537,611 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.4644028500001,-80.584908318
538,603 COLUMBIA FOREST BLVD,COLUMBIA FOREST BLVD,2,Columbia Hills,43.4645389620001,-80.584750263
539,607 WHITE ELM BLVD,WHITE ELM BLVD,2,Columbia Hills,43.4659068180001,-80.5864913039999
540,615 WHITE ELM BLVD,WHITE ELM BLVD,2,Columbia Hills,43.465769279,-80.5866786669999
541,652 WHITE ELM BLVD,WHITE ELM BLVD,2,Columbia Hills,43.465737066,-80.588082395
542,668 ZERMATT DR,ZERMATT DR,2,Clair Hills,43.4586039430001,-80.577963811
543,615 BRANDENBURG BLVD,BRANDENBURG BLVD,2,Clair Hills,43.458966096,-80.5784661499999
544,609 SALZBURG DR,SALZBURG DR,2,Clair Hills,43.4607654210001,-80.583522305
545,611 SALZBURG DR,SALZBURG DR,2,Clair Hills,43.46084885,-80.583609993
